Subject,Session,Trial,Time1,Time2,Trial_Start,Trial_End,Dots_Shown1,Dots_Shown2,Dots_Counted,Score,Dot_Width,Dot_Height,which_array,dl_x,dl_y
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1658,894
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,587,584
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1104,891
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1051,31
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,861,113
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1623,857
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,182,689
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1083,976
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1450,582
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1317,296
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1123,865
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1341,725
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,408,167
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,378,1011
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1397,984
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,73,447
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,860,1023
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,295,499
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,377,593
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1262,620
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1190,546
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1636,427
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,403,690
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1527,183
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,474,124
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,376,45
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1284,219
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,774,814
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1635,670
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,201,41
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,196,782
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,751,650
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,202,1031
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,1134,309
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,1,894,400
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,2,1658,894
mcl,1,0,0.1,0.1,1523556876.373763,1523556877.278687,35,40,1,False,8,8,2,587,584
