Recording date:	2018/07/10
Recording time:	17:49:41
Recording resolution	1920 x 1200

TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	953.7747	595.2622	0	944.6698	607.8583	0	949.2222	601.5603	
16.6	958.2140	590.2501	0	948.5160	609.0737	0	953.3650	599.6619	
33.2	956.9509	601.4583	0	956.7860	592.9844	0	956.8684	597.2214	
50.0	949.8254	585.1685	0	968.2146	596.6974	0	959.0200	590.9329	
66.6	957.9014	586.8670	0	961.8760	608.7869	0	959.8887	597.8269	
83.2	959.8345	596.4243	0	968.3422	583.3824	0	964.0883	589.9033	
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	969.9785	579.1570	0	966.7060	558.9824	0	968.3423	569.0697	
16.7	973.9858	569.6093	0	970.2153	582.7340	0	972.1006	576.1717	
33.4	973.2398	580.1850	0	981.7075	569.8705	0	977.4736	575.0278	
50.0	960.4324	569.6681	0	971.0327	577.9034	0	965.7325	573.7858	
66.6	969.1932	589.9248	0	968.7171	558.9735	0	968.9552	574.4491	
83.4	964.3076	574.3509	0	957.4388	560.2661	0	960.8732	567.3085	
100.0	948.6839	552.2468	0	970.9581	557.9764	0	959.8210	555.1116	
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	948.2948	598.1649	0	947.8087	619.1077	0	948.0517	608.6363	
16.6	960.7805	607.0004	0	949.4931	594.9844	0	955.1368	600.9924	
33.2	957.4185	613.7990	0	935.9576	604.3449	0	946.6881	609.0719	
49.9	947.9228	612.1173	0	935.3182	607.6722	0	941.6205	609.8948	
66.6	950.5539	611.4042	0	945.9521	606.9465	0	948.2530	609.1753	
83.2	966.1396	617.3900	0	960.5720	612.9122	0	963.3558	615.1511	
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	942.8539	601.6454	0	951.6835	592.6998	0	947.2687	597.1726	
16.6	947.4787	605.2357	0	943.0897	586.6157	0	945.2842	595.9257	
33.2	962.3783	604.2857	0	967.5059	598.6242	0	964.9421	601.4549	
50.0	960.3601	593.2870	0	972.1495	591.7911	0	966.2548	592.5390	
66.6	968.0931	609.9223	0	971.3036	600.4317	0	969.6984	605.1770	
83.2	959.6114	599.3594	0	970.9731	612.2918	0	965.2923	605.8256	
100.0	957.1684	609.4796	0	963.1650	607.9443	0	960.1667	608.7120	
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	956.8238	610.3199	0	945.3161	600.3190	0	951.0699	605.3195	
16.7	945.2243	611.4444	0	945.7712	604.4787	0	945.4978	607.9615	
33.4	954.0761	608.5915	0	954.1473	600.4830	0	954.1117	604.5372	
50.0	956.4939	595.7102	0	965.1129	598.9632	0	960.8034	597.3367	
66.6	949.0413	604.1098	0	961.7005	595.3164	0	955.3709	599.7131	
83.4	944.8540	604.0001	0	959.5558	606.6336	0	952.2049	605.3169	
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	949.0625	575.7027	0	949.7841	590.4031	0	949.4233	583.0529	
16.7	953.1205	593.3368	0	957.9943	577.9545	0	955.5574	585.6456	
33.4	943.8963	575.6002	0	948.1336	585.0894	0	946.0150	580.3448	
50.0	945.5953	583.0129	0	955.7617	586.8829	0	950.6785	584.9479	
66.6	946.2919	582.8088	0	958.9654	586.5538	0	952.6286	584.6813	
