Subject,Session,Trial,Time1,Time2,Trial_Start,Trial_End,Dots_Shown1,Dots_Shown2,Dots_Counted,Score,Dot_Width,Dot_Height,which_array,dl_x,dl_y
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,737,496
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1562,703
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,883,752
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1285,501
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1151,378
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,354,669
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1662,156
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,208,776
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1216,208
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,517,949
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,923,498
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,69,691
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1224,439
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1385,318
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1264,363
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,989,570
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,326,826
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,684,515
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,107,485
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,95,605
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,537,918
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1258,988
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,97,1010
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1070,620
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1323,257
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,746,278
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,805,176
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1647,322
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1484,36
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,549,149
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1231,876
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,27,704
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1268,436
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1347,991
rsi,1,0,1.0,1.0,1523559217.913998,1523559219.711553,47,61,2,True,8,8,1,1128,158
