Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,1462,669
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,748,765
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,1276,1039
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,153,1009
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,940,925
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,1076,242
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,494,258
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,590,333
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,303,492
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,774,350
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,1092,941
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,314,202
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,860,769
mgn,2,0,0.3333333333333333,1523653316.362131,1523653316.703433,14,10,0.7142857142857143,8,8,1418,91
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,525,477
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1652,949
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1705,665
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,669,378
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1160,531
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,676,541
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,199,44
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,663,488
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1500,798
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,800,825
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,973,839
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1212,589
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,877,241
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,125,51
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1561,395
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,237,22
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,635,424
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1556,25
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,541,1019
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1685,1030
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,490,713
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1254,707
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,551,828
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,459,389
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,288,768
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,207,635
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,477,646
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,632,539
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1058,663
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1458,591
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1488,996
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,806,209
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,1390,1035
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,182,705
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,831,514
mgn,2,1,0.3333333333333333,1523653321.57833,1523653321.917734,70,30,0.4285714285714286,8,8,358,388
