Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,713,551
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1086,509
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,86,1043
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,464,236
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1327,130
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,297,780
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,215,171
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,641,418
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,555,240
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1256,568
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1175,534
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1655,662
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,222,1059
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,486,476
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,206,366
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1320,906
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,264,182
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,49,260
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,556,404
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,662,444
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1394,725
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1189,243
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,807,765
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,766,842
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1119,367
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1588,516
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1363,606
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,605,501
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,883,371
rsi,2,0,0.1,1523559826.431703,1523559826.535622,30,16,0.5333333333333333,8,8,1467,275
rsi,2,1,0.1,1523559831.737265,1523559831.837987,40,24,0.6,8,8,557,783
rsi,2,1,0.1,1523559831.737265,1523559831.837987,40,24,0.6,8,8,1665,802
