Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,1293,636
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,1346,479
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,347,136
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,37,379
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,615,302
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,745,560
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,1046,609
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,161,626
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,1069,428
iop,2,0,3.0,1531258804.55825,1531258807.559782,10,10,1.0,8,8,1347,622
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,319,547
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,915,264
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,783,936
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1588,883
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,927,319
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1210,875
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,23,971
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1362,545
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,117,930
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1164,865
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1305,1042
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1028,849
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1469,314
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1624,86
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,410,579
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,673,344
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1547,299
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1411,613
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,856,284
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,952,826
iop,2,1,3.0,1531258824.88163,1531258827.885142,85,80,0.9411764705882353,8,8,1259,577
