Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1429,173
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,65,196
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1034,737
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1094,713
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,234,812
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,527,85
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1275,465
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,107,338
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1698,441
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1610,87
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1495,987
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,208,222
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1315,255
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,89,880
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1462,125
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1430,706
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1341,169
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,961,689
poi,2,0,1,1529698720.762231,1529698721.762337,19,400,0,8,8,1695,344
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,255,708
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1290,332
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,157,77
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,210,839
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,403,373
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,524,384
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,474,500
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,767,798
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,135,569
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1435,732
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,724,604
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1365,27
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,505,355
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,130,409
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1049,30
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,570,803
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1635,867
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1567,396
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1086,693
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,765,947
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1654,719
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1277,439
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,853,1052
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,877,839
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,145,628
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1245,471
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1560,1011
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,465,389
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1103,980
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,827,102
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1236,179
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1148,658
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1623,996
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1004,677
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,155,527
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,67,892
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,663,964
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1096,296
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,213,156
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1531,302
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,742,505
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1201,773
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,700,123
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,20,974
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,938,260
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1666,97
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,562,547
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,458,143
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,604,199
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1419,242
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1426,398
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1529,743
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1115,61
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,254,427
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,76,845
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1379,358
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,271,960
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,663,1008
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,325,349
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1587,243
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,770,611
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,845,267
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,277,683
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,30,1043
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1163,818
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1084,863
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1166,408
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,391,133
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1498,113
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1167,356
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,733,372
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1453,950
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,828,689
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,640,83
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1444,480
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1494,233
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1177,733
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,397,661
poi,2,1,1,1529698731.267505,1529698732.267936,79,100,0.7341772151898734,8,8,1530,181
poi,2,2,1,1529698738.735603,1529698739.735619,63,100,0.4126984126984127,8,8,820,383
