Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,624,491
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1582,206
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1206,777
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,138,896
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,685,764
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,812,497
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,284,917
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,998,150
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1517,278
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1415,908
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1493,992
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,319,874
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,644,582
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1660,258
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1662,564
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,584,70
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,514,62
rup,2,0,0.3333333333333333,1532462037.55058,1532462037.885548,18,20,0.8888888888888888,8,8,1295,788
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1390,802
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1403,276
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,609,408
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1664,1028
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1496,869
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1663,765
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1186,124
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,24,786
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,822,402
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,110,692
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1434,709
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,79,410
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,876,892
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1292,258
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1304,882
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,178,259
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1189,273
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1262,877
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1486,129
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,832,96
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1039,891
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,669,341
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,514,256
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1360,453
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,818,531
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1539,132
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1436,241
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,1060,660
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,351,1019
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,263,469
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,219,561
rup,2,1,0.3333333333333333,1532462044.973333,1532462045.310138,89,60,0.6741573033707865,8,8,583,917
