Subject,Session,Trial,Time,Trial_Start,Trial_End,Dots_Shown,Dots_Counted,Score,Dot_Width,Dot_Height,dl_x,dl_y
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,1397,1108
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,854,669
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,1714,1104
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,829,1040
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,410,1199
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,97,333
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,2206,125
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,571,925
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,505,1075
x,x,0,0.1,1523463175.998398,1523463176.105302,10,34,0,10,10,1772,1254
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1648,1152
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1797,29
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1826,913
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,2262,316
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1939,1236
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,958,241
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,689,1260
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1315,314
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,161,802
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1808,61
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,354,1204
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,422,485
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1331,554
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,550,526
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1353,201
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,73,809
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,2176,466
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,90,783
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,193,548
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,542,153
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,970,373
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1410,84
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,763,387
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,57,1242
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,1387,604
x,x,1,0.1,1523463185.828722,1523463185.932966,26,34,0.6923076923076923,10,10,506,101
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,965,1273
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,2218,955
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1365,377
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1246,860
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1881,1177
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,656,290
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,191,80
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,37,910
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1628,465
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,607,259
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,2111,656
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,2216,1088
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1088,107
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,254,967
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1377,956
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,107,852
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,523,278
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,562,488
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1136,688
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,376,366
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1582,239
x,x,2,0.1,1523463192.487521,1523463192.59393,77,31,0.4025974025974026,10,10,1981,691
