Subject,Session,Trial,Time1,Time2,Trial_Start,Trial_End,Dots_Shown1,Dots_Shown2,Dots_Counted,Score,Dot_Width,Dot_Height,which_array,dl_x,dl_y
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,2121,773
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1293,149
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1786,251
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1589,427
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1220,37
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,404,78
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,463,1172
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1561,82
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,240,145
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1564,908
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1908,644
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1042,30
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1977,525
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1334,846
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1623,557
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1476,1245
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,479,1077
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,823,234
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1002,535
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,731,908
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,2218,807
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1973,444
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1019,413
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,990,342
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1937,1023
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1919,1274
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,756,572
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1365,692
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,2000,1136
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1427,1127
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1645,302
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,2040,570
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,967,580
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,399,951
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1669,368
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1904,938
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,951,479
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,1,1032,902
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,2121,773
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,1293,149
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,1786,251
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,1589,427
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,1220,37
z,z,0,1.0,0.1,1523386772.552571,1523386774.324153,38,20,1,True,10,10,2,404,78
