Subject,Session,Trial,Time1,Time2,Trial_Start,Trial_End,Dots_Shown1,Dots_Shown2,Dots_Counted,Score,Dot_Width,Dot_Height,which_array,dl_x,dl_y
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,274,701
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1755,515
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1750,1023
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,728,123
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,2265,831
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1431,1048
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,826,666
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,83,1214
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1283,150
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,750,1028
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,364,1045
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1783,1202
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1453,63
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1187,627
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,811,843
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1406,804
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,122,856
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,395,1169
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1397,1068
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,889,432
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,759,734
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,198,915
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,691,80
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,623,908
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1251,32
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,136,462
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,357,322
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,602,708
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,2247,173
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1338,64
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1149,919
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1133,398
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,2199,334
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1004,167
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,79,949
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1528,356
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,812,233
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1486,177
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,2166,1007
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1013,476
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,1,1661,836
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,274,701
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1755,515
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1750,1023
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,728,123
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,2265,831
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1431,1048
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,826,666
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,83,1214
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1283,150
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,750,1028
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,364,1045
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1783,1202
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1453,63
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1187,627
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,811,843
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1406,804
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,122,856
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,395,1169
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1397,1068
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,889,432
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,759,734
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,198,915
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,691,80
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,623,908
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1251,32
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,136,462
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,357,322
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,602,708
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,2247,173
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1338,64
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1149,919
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1133,398
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,2199,334
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1004,167
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,79,949
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1528,356
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,812,233
z,z,0,0.1,1.0,1523385058.532019,1523385059.403477,41,27,2,False,10,10,2,1486,177
